,Location,Age,Gender,Interested_in,Current_status,Usually,Confidence,Bars,Social_network,Dating apps,Through_a_friend,Street,experience,frequently_use,paid,swipes_are,look_for_Short_term,look_for_Long_term,Tinder,Bumble,OkCupid,Grinder,Hinge,Atraf,Badoo,num_apps,use_for_Long_term,use_for_Short_term,use_for_Friends,affraid_bad_people,not_seen_there,too_much_not_myType,cannot_find_somebody_I_like,Kukumbo?
0,0,2,0,2,0,0,2,3,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1,0,2,1,1,0,2,1,3,1,2,5,4,3,1,0,1,1,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1
2,0,2,1,1,0,0,1,2,1,3,5,3,3,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
3,2,2,1,1,2,2,1,3,4,1,3,2,2,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4,0,2,0,2,2,2,2,2,3,5,3,2,4,2,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,1,0,1,1,1
5,0,2,1,1,0,0,2,4,3,2,2,4,2,4,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
6,0,2,1,1,0,0,2,3,3,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,0,2,1,1,0,0,3,5,3,1,5,4,2,2,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1,1
8,0,2,1,1,0,0,3,1,4,4,3,1,6,4,0,1,1,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1
9,0,2,1,1,2,0,2,3,4,3,4,4,2,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
10,0,2,0,2,0,2,3,2,2,1,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
11,0,2,1,1,0,2,3,4,1,3,4,1,4,3,2,1,1,1,1,1,0,0,0,0,0,2,1,1,0,0,1,1,0,1
12,0,2,1,1,1,0,3,4,3,3,5,2,4,2,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
13,0,2,1,1,0,0,3,3,4,2,4,4,5,5,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
14,0,1,1,1,2,2,3,5,5,2,4,4,3,4,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
15,0,1,0,1,2,2,2,3,2,1,5,3,2,3,0,0,1,1,1,0,1,0,0,0,0,2,1,1,0,1,1,1,0,1
16,0,2,1,1,2,2,2,3,2,3,2,3,4,3,0,1,0,1,1,1,1,0,0,0,0,3,1,1,0,0,0,1,0,1
17,0,2,1,1,0,2,2,4,3,2,5,4,5,5,1,1,0,1,1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0
18,0,2,1,1,2,0,2,3,2,1,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
19,2,2,0,2,2,2,2,3,2,3,5,3,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
20,0,2,1,1,2,2,3,3,1,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,2,1,2,0,0,2,1,4,4,2,1,5,6,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
22,0,1,1,1,2,2,1,2,5,3,2,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
23,0,1,0,2,0,2,3,3,2,2,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24,0,1,1,1,2,2,1,3,2,4,5,1,3,2,0,0,0,1,1,1,1,0,0,0,0,3,1,1,0,0,0,0,1,1
25,0,2,1,1,2,2,2,4,2,1,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,0,2,1,1,2,2,3,3,2,4,5,2,3,2,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,1,1,1
27,0,2,1,1,0,2,2,2,4,3,5,1,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28,0,1,0,3,0,0,2,2,4,3,4,1,4,2,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1
29,2,2,1,1,0,0,2,5,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,3,1,1,2,2,2,2,2,3,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,0,2,1,1,0,0,2,2,3,3,5,2,2,3,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1
32,2,2,1,1,2,2,2,2,1,5,1,1,4,3,0,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,1,1
33,2,2,0,2,0,2,2,1,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,2,1,1,2,2,1,1,2,2,4,3,3,1,1,0,0,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,1,1
35,0,2,1,1,2,2,2,4,3,3,3,1,3,1,0,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0
36,0,2,0,2,2,0,1,4,3,1,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,2,4,1,1,2,0,2,2,1,2,4,3,2,6,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
38,4,2,0,2,2,2,3,4,2,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,2,1,1,0,0,2,4,2,4,5,4,2,4,1,0,1,1,1,1,1,0,0,0,0,3,1,1,0,0,0,0,0,1
40,0,1,1,1,0,2,1,3,2,1,1,1,1,6,1,1,0,1,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0
41,4,2,0,3,2,2,3,1,1,4,5,3,5,4,0,1,1,1,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1
42,2,2,0,2,0,2,2,4,1,1,3,4,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,4,2,0,2,0,0,3,4,5,2,1,3,4,3,1,1,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,1,1,1
44,2,2,0,2,2,2,2,3,2,3,5,5,3,2,0,1,0,1,1,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0
45,0,2,1,1,2,2,2,2,1,2,5,1,2,6,0,0,0,1,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,1
46,2,5,0,2,2,2,2,2,3,1,4,3,1,6,0,0,0,1,1,1,1,0,0,0,0,3,0,1,0,1,0,1,1,1
47,2,2,0,2,2,2,0,1,1,3,1,1,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1
48,1,2,1,1,2,2,3,2,2,1,4,4,1,6,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
49,0,2,0,2,0,0,3,4,4,5,5,3,4,6,0,1,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1
50,0,2,1,1,2,2,1,2,3,4,3,1,2,4,2,0,1,1,1,1,1,0,1,0,0,4,1,1,0,0,0,1,1,1
51,0,2,1,1,2,2,2,2,1,1,4,3,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
52,0,2,0,2,0,0,2,3,2,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
53,0,2,0,2,0,0,3,3,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,1,0,2,0,2,1,4,3,3,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,0,2,1,1,0,0,2,5,1,2,4,5,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
56,0,2,0,2,0,0,1,1,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
57,0,1,0,2,0,2,2,3,3,1,2,3,5,6,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0
58,3,2,1,1,2,2,3,4,1,3,5,5,3,2,0,0,1,1,1,1,1,0,1,0,0,4,1,1,0,0,0,1,1,0
59,2,2,0,2,2,2,1,4,2,2,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
60,3,2,0,3,2,2,3,2,1,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,2,0,2,2,0,2,3,1,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3,2,0,2,2,2,1,2,1,3,4,1,1,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
63,0,2,1,2,2,2,1,2,1,2,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,3,2,0,1,0,0,2,3,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,3,2,0,2,0,0,2,4,4,2,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
66,3,2,0,2,2,2,1,1,1,4,5,3,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
67,0,1,0,2,0,0,3,5,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,1,1,1,0,0,3,3,2,1,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,1,2,1,1,2,2,3,2,2,4,3,2,3,5,2,0,1,1,1,0,1,0,0,0,0,2,1,1,0,1,0,1,0,0
70,3,2,1,1,0,0,3,1,1,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,2,0,2,2,2,2,2,1,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
72,0,2,1,1,2,2,1,4,2,3,3,1,4,4,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
73,3,2,1,1,2,0,2,3,2,1,3,2,1,4,0,0,1,1,1,0,1,0,1,0,0,3,1,0,0,0,0,0,1,0
74,0,1,0,2,2,2,3,2,1,1,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,1,0,2,2,2,2,2,1,1,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
76,0,2,1,1,2,2,3,3,4,5,4,2,3,3,1,1,0,1,1,1,1,0,0,0,0,3,1,1,0,0,0,1,0,1
77,0,2,1,2,2,2,2,1,2,3,4,2,3,4,0,0,1,1,0,0,0,1,0,1,0,2,1,0,0,0,0,1,1,1
78,2,2,1,1,1,2,1,2,3,4,4,1,3,5,0,0,1,1,1,1,1,1,0,0,0,4,1,1,1,0,0,1,1,0
